poem_title,poem_text,author,form,poetic_form,rationale,summary,confidence
"“No, I wasn’t meant to love and be loved”","No, I wasn’t meant to love and be loved.   
If I’d lived longer, I would have waited longer.   

Knowing you are faithless keeps me alive and hungry.   
Knowing you faithful would kill me with joy.   

Delicate are you, and your vows are delicate, too,   
so easily do they break.   

You are a laconic marksman. You leave me   
not dead but perpetually dying.   

I want my friends to heal me, succor me.   
Instead, I get analysis.   

Conflagrations that would make stones drip blood   
are campfires compared to my anguish.   

Two-headed, inescapable anguish!—
Love’s anguish or the anguish of time.   

Another dark, severing, incommunicable night.   
Death would be fine, if I only died once.   

I would have liked a solitary death,   
not this lavish funeral, this grave anyone can visit.   

You are mystical, Ghalib, and, also, you speak beautifully.   
Are you a saint, or just drunk as usual?",Mirza Asadullah Khan Ghalib,ghazal,Ghazal,"This poem is a ghazal because it follows the traditional structure and conventions of this Persian poetic form. The poem consists of independent couplets that each express a complete thought while contributing to the overall theme of unrequited love and anguish. Most importantly, it ends with a ""makhta"" (signature couplet) where the poet directly addresses himself by name: ""You are mystical, Ghalib, and, also, you speak beautifully."" This self-referential ending couplet is a defining characteristic of the ghazal form. The poem also maintains the ghazal's typical themes of love, loss, and spiritual longing, with each couplet functioning as a standalone meditation on these subjects while building toward the concluding self-address.",Makhta,0.95
All American Ghazal,"On our first date, I admit I haven’t left since arriving to this country.
So, of course, being dramatic, I became a poet’s country.

Years after divorce, I lost a custody fight, in part, because of
my status—so, indeed, a free country.

Pho in the South End. Oxtail in Queens. Tinned fish. Cannoli in
Little Italy. No-contact delivery. The food of my country.

Fifty or so provincial patches of grass—upon closer look—leaves. 
The edge, where people live, frays in this country.

“We can work on human rights while negotiating,” the Senator 
says, “the prospects of nuclear war in our country.”

I was born in the Philippines, so my native tongue is partisanship.
I’m many parties. I’m made impartial by my country—

a professional, ministerial office holder. A biblical fortune.
It’s libidinal, the we in the ballad that makes a land.

It’s provisional, the line that cuts through sand. I is a line
with a place to stand. I is a framing device. What good is a nation. 

Parts of speech like mine fragment. Cut. Clean. I’m rightless 
but I have capital. Charge me, Dujie, precis a person. ",Dujie Tahat,ghazal,Ghazal,"This poem is a ghazal because it follows the traditional structure of this Persian poetic form. Each couplet (or near-couplet) ends with the word ""country,"" which serves as the radif (repeated word/phrase) that is essential to ghazal form. The poem consists of multiple autonomous couplets that each explore different aspects of the speaker's experience as an immigrant, yet they're unified by this recurring end-word. The final couplet includes what appears to be the poet's name ""Dujie,"" which corresponds to the traditional maqta (signature couplet) where the poet includes their name. The thematic content—exploring identity, displacement, and belonging—is also characteristic of ghazal poetry, which often deals with themes of longing and separation.",Radif,0.87
Even The Rain,"What will suffice for a true-love knot? Even the rain?

But he has bought grief’s lottery, bought even the rain.

“Our glosses / wanting in this world”—“Can you remember?”

Anyone!—“when we thought / the poets taught” even the rain?

After we died—That was it!—God left us in the dark.

And as we forgot the dark, we forgot even the rain.

Drought was over. Where was I? Drinks were on the house.

For mixers, my love, you’d poured—what?—even the rain.

Of this pear-shaped orange’s perfumed twist, I will say:

Extract Vermouth from the bergamot, even the rain.

How did the Enemy love you—with earth? air? and fire?

He held just one thing back till he got even: the rain.

This is God’s site for a new house of executions?

You swear by the Bible, Despot, even the rain?

After the bones—those flowers—this was found in the urn:

The lost river, ashes from the ghat, even the rain.

What was I to prophesy if not the end of the world?

A salt pillar for the lonely lot, even the rain.

How the air raged, desperate, streaming the earth with flames—

To help burn down my house, Fire sought even the rain.

He would raze the mountains, he would level the waves;

he would, to smooth his epic plot, even the rain.

New York belongs at daybreak to only me, just me—

To make this claim Memory’s brought even the rain.

They’ve found the knife that killed you, but whose prints are these?

No one has such small hands, Shahid, not even the rain.",Agha Shahid Ali,ghazal,Ghazal,"This poem is a ghazal because it follows the traditional structure of this Persian poetic form. Each couplet (sher) ends with the same refrain ""even the rain,"" which serves as the radif (repeated word/phrase). The word ""rain"" functions as the qafiya (rhyme word that precedes the radif). The poem consists of independent couplets that each present a complete thought or image while maintaining thematic unity. The final couplet contains ""Shahid,"" which is the poet's pen name (takhallus), a signature feature of ghazals. The poem maintains the ghazal's characteristic structure of unconnected but thematically linked verses, each exploring different aspects of love, loss, memory, and spirituality while returning to the central refrain.",Refrain,0.98
Orange,"If I have a gender, let it be a history learned from orange
Freak            Sun Sucker           Queer            Orange Boy

Rumor of 6th grade sunrise, dressed in you I was a child
of unspeakable obsession. Archaic language, Giolureade

Until Margaret Tudor, Queen of Scots. Her lips unlocked
your sarcenet line, my fingers knew taste before the orange

Dared on Norwood apartments, Dutch colonies
hunted man straight into your family crests of orange

Scraped from dust to crown our bruises, warriors we
stared directly into the sun, Tainos dyed in orange

As if we always knew we were history. Amber hardened into gold
tricking mortals, mortals tricking gods asking Was it the fruit or the color?

First, Tibbets’ grove, millions of fruits grafted
instead of born, from two parent orange trees

The key to a philosopher’s stone: Colormen flirting
with volcanos to retrieve your arsenic orpiment

Forever in danger of sliding into another color, I ran
after you, tracing rivers and creeks and streams of citrus

The Washington Navel Orange, a second fruit protruding:
not a twin, nor translation, but a new name every season.",Noel Quiñones,ghazal,Ghazal,"This poem is a ghazal because it follows the traditional structure of this Persian poetic form, with each couplet ending with the same word ""orange"" (serving as the radif or refrain). The poem consists of multiple couplets that are thematically linked but can stand independently, each exploring different aspects of the color/fruit orange. The repetitive ending creates the characteristic obsessive quality of a ghazal, where the poet returns again and again to the central image or concept. The couplets move through various historical, personal, and mythological references while maintaining the unifying thread of ""orange"" at the end of most lines, which is the defining structural feature of a ghazal.",Refrain,0.95
Ghazal Circling Fatherhood,"My mother exalts her long-gone father.
Driving home, laments the failings of my father.

Sees her ex-husband in my excuses,
tells me: That’s just like your father. 

On holiday, he sneaks away to work;
I take a work call. Like son, like father.

Before, I tried to outrun my shadow
when sun met twilight, like Earth’s late father.

God sacrificed his son for his life’s work.
So we sing heavenward to honor the Father,

the Son, and the Holy Spirit—Forgive me,
for I have sinned, become my own father—

not who raised me, but those who claim me
as theirs. The stone-jawed men who father

havoc through absence, posture a myth for
any gaze. How many don’t know their father?

I’m at my kids’ school, bath time, rubbing their backs
before bed. They will know their father

as the one who showed up & always stayed,
bleary-eyed, did anything to father.

My mother fears she will be forgotten,
invoking Time, like others, as a father.

My wife notes the shifting sky above us.
What gravity gives birth to a father?",Carlos Andrés Gómez,ghazal,Ghazal,"This poem is a ghazal because it follows the classical structure of this Persian poetic form. Each couplet ends with the same word ""father"" (the radif), and there's a consistent rhyme scheme leading up to this repeated word. The poem consists of independent couplets that each explore different aspects of the central theme while maintaining thematic unity. The final couplet appears to include the poet's voice more directly, which is characteristic of the ghazal form where poets often insert themselves into the concluding verses. The repetitive use of ""father"" creates the signature musicality and meditative quality typical of ghazals.",Radif,0.95
Ghazal: Sea,"As Karen Blixen said, the cure’s the sea
—or sweat, or tears—but I prefer the sea.

In fact, it’s homeopathy. Why cry
with eyes baptised (if reddened) by the sea?

The metaphors of fabric come to mind:
cool silk or aqua velvet, summer sea

            (or better, come to body: intimate,
            enveloped skin on skin, the lover sea).

The bone-ache deep, the pains gone unexplained:
for now just dive, ameliorator sea.

The “mermaid’s tears,” smoothed glass or plastic: lovely
but hazardous to creatures of the sea.

This evening’s rough: Poseidon snaps my straps.
Pathetic fallacy, bipolar sea.

And in their one-piece suits, the ladies age
and silver, laugh and rage: September sea.

For whatever we lose(like a you or a me)
it’s always ourselves we find in the sea.",Moira Egan,ghazal,Ghazal,"This poem is a ghazal because it follows the traditional structure of this Persian poetic form. Each couplet ends with the repeated word ""sea"" (the radif), and there's a consistent rhyme scheme preceding this refrain throughout the poem. The couplets are thematically linked but operate as independent units, each exploring different aspects of the relationship between the speaker and the sea. The poem has the characteristic episodic quality of ghazals, moving from homeopathic healing, to fabric metaphors, to intimacy, to physical ailments, to environmental concerns, to mythology, to aging, and finally to philosophical reflection. The final couplet appears to contain an allusion or signature element typical of ghazals, referencing e.e. cummings' style with the parenthetical phrasing.",Refrain,0.95
Swan Song,"They say when the time comes for a swan to die,
it goes where other swans have gone to die.

They say as the last night begins to fall,
it trails behind the setting sun to die.

And it sings ghazals, as though it wished between
the pages of its own divan to die.

They say a swan loves only once and will
return to where its love was won to die.

Making its deathbed where it first made love,
it can forget it has withdrawn to die.

Are these tales true? In the desert, where I live,
no swan has come, not a single one, to die.

But then they say that swans return to water,
in whose embrace life was begun, to die.

Open your arms, my dear, and slake my thirst:
the time has come for one more swan to die.",Armen Davoudian,ghazal,Ghazal,"This poem is a ghazal because it follows the classical structure and conventions of this Persian poetic form. The poem consists of multiple couplets (eight in total), each ending with the same refrain ""to die"" (the radif), preceded by a rhyming word that varies in each couplet (the qafiya). The poem maintains thematic unity while each couplet can stand as an independent thought, which is characteristic of ghazals. The final couplet appears to reference the poet/speaker directly with ""one more swan,"" suggesting the traditional ghazal convention where the poet often references themselves in the final couplet. Additionally, the poem even explicitly mentions ""ghazals"" within its text, reinforcing this form.",Refrain,0.98
Ghazal of Oranges,"On New Year’s Eve, my father overfills the baskets with oranges,
mangoes, grapes, grapefruits, other citrus too, but mostly oranges.

The morning of the first, he opens every window to let the new year in.
In Chinatown, red bags sag with mustard greens and mandarin oranges.

A farmer in a fallow season kneels to know the dirt. More silt than soil,
he wipes his brow and mumbles to his dog: time to give up this crop of oranges.

The woman knows she let herself say too much to someone undeserving.
She lays her penance on her sister’s doorstep: a case of expensive oranges.

At the Whitney, I take a photo of a poem in a book behind the glass.
Above it, a painting: smears of blue, Frank O’Hara, his messy oranges.

The handsome server speaks with his hands: Tonight is grilled octopus
with braised fennel and olives, topped with peppercress, cara caras, and blood oranges.

No one at the table looks up, ashamed by the prices on the chic menus.
The busser fills my water and I inhale him: his faraway scent of oranges.

Seventh grade, Southern California: we monitored the daily smog alerts.
Red: stay inside. White: play outside. I forget what warning orange is.

Clutch was serious about art and said our final projects could be
whatever . . . performative . . . like, just show up with a wheelbarrow full of oranges.

Jan, in all of those first six years, why is all you can remember this:
the mist rising in the sunny air as you watched her peeling oranges.",Jan-Henry Gray,ghazal,Ghazal,"This poem is a ghazal because it follows the traditional structure of this Persian poetic form. Each couplet (sher) is a complete thought or image that stands independently, yet all are unified by the repeated end-word ""oranges"" that appears at the end of each couplet's second line. This repetition of the radif (repeated word) is a defining characteristic of ghazals. The poem also demonstrates the typical ghazal quality of thematic unity through varied imagery - from New Year's traditions to art galleries to restaurants - all connected by the central motif of oranges. The final couplet contains what appears to be a reference to the poet's name ""Jan,"" which mirrors the traditional maqta (signature couplet) found in classical ghazals. The episodic, contemplative nature of each couplet and the way they create a tapestry of memories and observations further confirms this form.",Repetition,0.95
What of Fire?,"My therapist has approved my drinking of three whiskeys per night,
her eyes forbearing, knowing well the ruthlessness of night.

The sun having fled as a father might flee, my cousin fathered
a narrow terror while he robbed, with a pistol, a fellow citizen one night.

The encouraging lies of a mother are greatly underpaid job-keepers;
slovenly kings have dealt much wrong money to generals and knights.

My childhood was a lengthy scene of make believe and disaccord—
my favorite things being rain and watching my mother’s cigarettes ignite.

What of fire, among its timelessness and musculature, is not
more divine when burning past the open gates of night?",Marcus Jackson,ghazal,Ghazal,"This poem is a ghazal because it follows the traditional structure of this Persian poetic form. Each couplet (sher) is a complete unit of thought that can stand alone, while all couplets are unified by the repeated end-word ""night"" (the radif) and the rhyme scheme that precedes it (-ight). The poem consists of five couplets, each exploring different themes - therapy and drinking, family trauma and crime, maternal lies and power, childhood memories, and philosophical reflections on fire and divinity - yet all are bound together by the recurring ""night"" refrain. This repetitive structure, combined with the standalone nature of each couplet and the consistent radif, are hallmarks of the ghazal form.",Radif,0.95
Ghazal !,"A lot more malaise and a little more grief every day,

aware that all seasons, the stormy, the sunlit, are brief every day. 

I don’t know the name of the hundredth drowned child, just the names

of the oligarchs trampling the green, eating beef every day,

while luminous creatures flick, stymied, above and around

the plastic detritus that’s piling up over the reef every day.

A tiny white cup of black coffee in afternoon shade,

while an oud or a sax plays brings breath and relief every day. 

Another beginning, no useful conclusion in sight‚—

another first draft that I tear out and add to the sheaf every day. 

One name, three-in-one, ninety-nine, or a matrix of tales 

that are one story only, well-springs of belief every day.

But I wake before dawn to read news that arrived overnight

on a minuscule screen , and exclaim  ?? ???? every day.",Marilyn Hacker,ghazal,Ghazal,"This poem is a ghazal because it follows the traditional structure of this Persian poetic form with remarkable precision. Each couplet (sher) ends with the same refrain ""every day"" (the radif), and there's a consistent rhyme scheme with words like ""grief,"" ""brief,"" ""beef,"" ""reef,"" ""relief,"" ""sheaf,"" and ""belief"" all rhyming before the refrain (forming the qafiya). The poem consists of seven couplets, which falls within the typical range of 5-15 couplets for a ghazal. Each couplet presents a complete thought or image while contributing to the overall thematic unity. The final couplet appears to contain a signature or reference to the poet with the Arabic phrase, which is reminiscent of the traditional maqta (signature couplet) found in classical ghazals. The poem's exploration of daily struggles, spiritual seeking, and existential themes also aligns with traditional ghazal subject matter.",Refrain,0.95
Vindication,"They signed The Declaration of Sentiments

with nib of rib, the right to suffrage their daring

Called ugly then witch, pretty then weak

to be at once woman and voter, their daring

Hunger, headaches, heartaches, hatred, death

all this, and more, it cost them, their daring

As men are born, with God’s grace, so are women

they urged and argued with brains and daring

With firm convictions and hopes of fallen yokes

steadfast they marched nursing dreams of future daring

Sojourner, Dolores, their daughters left behind

now work against voter suppression with daring

There is more work on the horizon, more

yeast to knead into the bread of their daring

Persist Claudia! in mind and body be

not ugly, not pretty, but ablaze with daring.",Claudia Castro Luna,ghazal,Ghazal,"This poem is a ghazal because it follows the classical structure of this Persian poetic form. It consists of 8 couplets (sher) where each couplet ends with the same word ""daring"" - this is the radif (refrain). The word immediately before ""daring"" in each couplet changes (""their,"" ""their,"" ""their,"" ""daring,"" ""future,"" ""daring,"" ""their,"" ""daring""), which demonstrates the qafia (rhyme scheme). The final couplet contains what appears to be the poet's name or signature (""Claudia""), which is characteristic of the maqta (signature couplet) in traditional ghazals. Each couplet is thematically linked but stands as an independent unit, exploring different aspects of women's suffrage and courage while maintaining the unifying radif throughout.",Radif,0.95
Ghazal,"The sky is a dry pitiless white. The wide rows stretch on into death.
Like famished birds, my hands strip each stalk of its stolen crop: our name.
History is a ship forever setting sail. On either shore: mountains of men,
Oceans of bone, an engine whose teeth shred all that is not our name.

Can you imagine what will sound from us, what we’ll rend and claim
When we find ourselves alone with all we’ve ever sought: our name?

Or perhaps what we seek lives outside of speech, like a tribe of goats
On a mountain above a lake, whose hooves nick away at rock. Our name

Is blown from tree to tree, scattered by the breeze. Who am I to say what,
In that marriage, is lost? For all I know, the grass has caught our name.

Having risen from moan to growl, growl to a hound’s low bray,
The voices catch. No priest, no sinner has yet been taught our name.

Will it thunder up, the call of time? Or lie quiet as bedrock beneath
Our feet? Our name our name our name our fraught, fraught name.",Tracy K. Smith,ghazal,Ghazal,"This poem is a ghazal because it follows the traditional structure of this Persian poetic form. The poem consists of multiple couplets (seven in total) where each couplet ends with the same repeated phrase ""our name,"" which serves as the radif (the repeated word or phrase that appears after the rhyme in each couplet). The poem also demonstrates the thematic unity typical of ghazals, exploring variations on the central concept of identity and naming throughout. Each couplet operates as a semi-independent unit while contributing to the overall meditation on the theme, and the repetitive structure creates the hypnotic, incantatory quality characteristic of ghazals. The final couplet intensifies the repetition with ""Our name our name our name our fraught, fraught name,"" which echoes the traditional emphasis placed on the concluding couplet in ghazal form.",Radif,0.95
Reservoirs,"The apple was not an apple when the rains came
The grave spurned the groundskeeper’s shovel when the rains came

No sacrament    no scripture        There were no reservoirs
save an ark beneath the steeple when the rains came

First the river wouldn’t fill             Then the valley’s hills
rose like the back of a camel when the rains came

The piano pursed its mouth of strings      The tenor kissed
his weathered hymnal when the rains came

There was no weathered landscape           there were neither
the hanging gardens nor Babel when the rains came

Lying on his back            the shepherd fanned his arms and legs
No one told him he couldn’t impress an angel when the rains came

our glosses / wanting in this world    Can you remember?
My name in Hebrew means Beloved or      blissful when the rains came",David Welch,ghazal,Ghazal,"This poem is a ghazal because it follows the traditional structure of this Persian poetic form. Each couplet (sher) ends with the same refrain ""when the rains came,"" which serves as the radif (repeated phrase). The poem consists of multiple independent couplets that can stand alone thematically while contributing to an overall mood and subject. The final couplet appears to contain a reference to the poet's name or identity (""My name in Hebrew means Beloved""), which is characteristic of the maqta (signature couplet) in traditional ghazals. The couplets are roughly uniform in length and each explores different imagery related to flooding and transformation, united by the recurring refrain.",Refrain,0.95
"Speak Now, Or Forever. Hold Your Peace.","Draped in thick silk the hue of hemorrhage and bone, you fondle
your butt stocks, muffled lust needles your cheeks. Your aim? To
make America great. Again,

your terse-lipped Lord has nudged you into the glare—numbed
and witless in His name, you preen and re-glue blessed unions,
mistake America straight, contend

your unloosed crave for the sugared heat of triggers. Besotted beneath
your crowns of unspent shells, you hard-rhyme vows and
quake, aware of that weight again,

the gawky, feral gush of fetish. Every uncocked groom and rigid
bride is greased and un-tongued, struck dumb by what’s at
stake. A miracle waits. You men

and women kaboom your hearts with skewered Spam and searing
pink Walmart wine, graze idly on ammo and blood-frosted
cake. A prayer is the bait. Amen

woos guests in their ball gowns and bird suits, hallows your blind
obsession with your incendiary intended. Though you’ve
faked America, hate upends

all this odd holy—its frayed altars, fumbled psalms, assault rifles
chic in itty veils. And we marvel at this
outbreak, bewaring that gate again,

left unlatched so this bright foolish can flow through. This ilk
of stupid blares blue enough to rouse ancestors—y’all ’bout to
make Amiri berate again,

’bout to conjure Fannie Lou and her tree-trunk wrists. While you
snot-weep, caress mute carbines, wed your unfathomable
ache, America waits. ’Cause when

the sacrament cools, and the moon is pocked with giggling, who’ll
fall naked first, whose shuddering tongue will dare the barrel?
Take that dare. Consummate. And then,

whose blood will that be?",Patricia Smith,ghazal,Ghazal,"This poem is a ghazal because it follows the traditional structure of this Persian poetic form with several key characteristics: it consists of multiple couplets (here appearing as stanzas) that each end with the same refrain word ""again"" (and variations like ""men,"" ""amen,"" ""upends,"" ""when,"" ""then""), which serves as the radif. The poem also demonstrates the ghazal's thematic independence between couplets while maintaining an overall emotional unity, and it includes the characteristic repetitive end-word pattern that creates both musical rhythm and thematic resonance. The final couplet appears to function as the traditional maqta or signature verse, asking the climactic question that brings the poem to its conclusion.",Refrain,0.85
Cast-Iron Ghazal,"My mouth won’t ever forget her skill with a skillet,
my father’s mother, cooking
with her mother’s skillet.

Looking deep into its heavy antique mirror, I see
her wedding day: white dress
and this coal-dark skillet.

Heaven was bacon’s sizzle waking my ears and nose.
Or was it one of her chickens 
slow-frying in the skillet?

Her husband once took it hunting without asking:
she said she’d bust his skull 
with that upraised skillet.

Fire-born bell whose clapper was a plain dinner fork,
juicy fauna and flora notes
rang out from her skillet.

I see early widowhood, cooked-for children gone:
darkness lends its seasoning
to every cast-iron skillet.

She hid its teardrop handle inside her strong grip
when pouring red-eye gravy
from one lip of the skillet.

What went into the oven as batter we two mixed
came out as cornbread glory,
steaming amen in a skillet.

Black as her Bible, black as her once-maiden hair,
black as a panther howling
at midnight, this skillet.

I see her funeral day, the kitchen filled with food
not made by her, no flame
kissing the empty skillet.

I say McFee into its circle, hear her savory voice 
giving back the family name 
from her (now my) skillet.",Michael McFee,ghazal,Ghazal,"This poem is a ghazal because it follows the traditional structure of this Persian poetic form with remarkable precision. Each couplet (called a ""sher"" in ghazal terminology) ends with the same refrain word ""skillet,"" which serves as the radif. The word preceding ""skillet"" in each couplet creates a rhyme scheme (qafiya), with words like ""skillet,"" ""skillet,"" ""skillet"" maintaining the exact repetition that defines a ghazal. The poem consists of multiple independent couplets that each present a complete thought or image while contributing to the overall theme of memory and family heritage centered around the grandmother's cooking implement. The final couplet contains ""McFee,"" which appears to be the poet's signature (takhallus), another hallmark of the ghazal form. Each couplet can stand alone as a complete poetic statement while contributing to the larger meditation on family, memory, and the symbolic power of the inherited skillet.",Refrain,0.95
how to say,"in the divorce i separate to two piles                 books: english      love songs: arabic
my angers   my schooling    my long repeating name       english    english     arabic

i am someone’s daughter but i am american born        it shows in my short memory
my ahistoric glamour     my clumsy tongue when i forget the word for [   ] in arabic

i sleep         unbroken dark hours on airplanes home           & dream i’ve missed my
connecting flight      i dream a new & fluent mouth full of gauzy swathes of arabic

i dream my alternate selves               each with a face borrowed from photographs of
the girl who became my grandmother   brows & body rounded & cursive like arabic

but wake to the usual borderlands     i crowd shining slivers of english to my mouth
iris    crocus   inlet   heron         how dare i love a word without knowing it in arabic

& what even is translation       is immigration        without irony         safia
means pure           all my life it’s been true           even in my clouded arabic",Safia Elhillo,ghazal,Ghazal,"This poem is a ghazal because it follows the traditional structure of this Persian/Arabic poetic form. Each couplet (sher) ends with the same word ""arabic"" which serves as the radif (refrain). The poem consists of independent couplets that can stand alone thematically while contributing to the overall emotional arc. The final couplet includes the poet's name ""safia"" (takhallos), which is a defining characteristic of the ghazal form. The poem also maintains the ghazal's characteristic exploration of longing and loss - in this case, cultural identity, language, and belonging. The repetitive ending creates the musical quality typical of ghazals, and each couplet explores a different facet of the speaker's relationship with her Arabic heritage and American identity.",Radif,0.95
Ghazal: The Dark Times,"Tell us that line again, the thing about the dark times…
“When the dark times come, we will sing about the dark times.”

They’ll always be wrong about peace when they’re wrong about justice…
Were you wrong, were you right, insisting about the dark times?

The traditional fears, the habitual tropes of exclusion
Like ominous menhirs, close into their ring about the dark times.

Naysayers in sequins or tweeds, libertine or ascetic
Find a sensual frisson in what they’d call bling about the dark times.

Some of the young can project themselves into a Marshall Plan future
Where they laugh and link arms, reminiscing about the dark times.

From every spot-lit glitz tower with armed guards around it
Some huckster pronounces his fiats, self-sacralized king, about the dark times.

In a tent, in a queue, near barbed wire, in a shipping container,
Please remember ya akhy, we too know something about the dark times.

Sindbad’s roc, or Ganymede’s eagle, some bird of rapacious ill omen
From bleak skies descends, and wraps an enveloping wing about the dark times.

You come home from your meeting, your clinic, make coffee and look in the mirror
And ask yourself once more what you did to bring about the dark times.",Marilyn Hacker,ghazal,Ghazal,"This poem is a ghazal because it follows the traditional structure of this Persian poetic form with remarkable precision. Each couplet (sher) is essentially independent while contributing to the overall theme, and most importantly, every couplet ends with the same refrain ""about the dark times"" (the radif) preceded by varying rhyming words like ""sing,"" ""ring,"" ""bling,"" ""king,"" ""wing"" (the qafiya). The poem consists of multiple couplets that explore different aspects of the central theme of dark times, with each couplet offering a complete thought or image. The final couplet appears to contain a reference to the poet's voice (""You come home""), which is characteristic of the maqta (signature couplet) in ghazals. The repetitive structure and the way each couplet can stand alone while contributing to the meditation on darkness and difficult times is quintessentially ghazal in form.",Refrain,0.95
Ghazal: America the Beautiful,"Do you remember our earnestness our sincerity
in first grade when we learned to sing America

The Beautiful along with the Star-Spangled Banner
and say the Pledge of Allegiance to America

We put our hands over our first grade hearts
we felt proud to be citizens of America

I said One Nation Invisible until corrected
maybe I was right about America

School days school days dear old Golden Rule Days
when we learned how to behave in America

What to wear, how to smoke, how to despise our parents
who didn’t understand us or America

Only later learning the Banner and the Beautiful
live on opposite sides of the street in America

Only later discovering the Nation is divisible
by money by power by color by gender by sex America

We comprehend it now this land is two lands
one triumphant bully one still hopeful America

Imagining amber waves of grain blowing in the wind
purple mountains and no homeless in America

Sometimes I still put my hand tenderly on my heart
somehow or other still carried away by America",Alicia Ostriker,ghazal,Ghazal,"This poem is a ghazal because it follows the traditional structure of this Persian poetic form. Each couplet (two-line stanza) ends with the same word ""America,"" which serves as the radif (refrain) that is essential to the ghazal form. The poem consists of multiple independent couplets that each explore a different aspect or moment related to the central theme, while maintaining thematic unity through the repeated end-word. The couplets can stand alone as complete thoughts while contributing to the overall meditation on America and the speaker's relationship to it. The final couplet appears to be a maqta (signature couplet) where the poet reflects more personally with ""somehow or other still carried away by America."" The consistent repetition of ""America"" at the end of each second line of every couplet is the defining structural characteristic of a ghazal.",Refrain,0.95
WWE,"Here’s your auntie, in her best gold-threaded shalwaar
kameez, made small by this land of american men.

Everyday she prays. Rolls attah & pounds the keema
at night watches the bodies of these glistening men.

Big and muscular, neck full of veins, bulging in the pen.
Her eyes kajaled & wide, glued to sweaty american men.

She smiles as guilty as a bride without blood, her love
of this new country, cold snow & naked american men.

“Stop living in a soap opera” yells her husband, fresh
from work, demanding his dinner: american. Men

take & take & yet you idolize them still, watch
your auntie as she builds her silent altar to them—

her knees fold on the rundown mattress, a prayer to WWE
Her tasbeeh & TV: the only things she puts before her husband. 

She covers bruises & never lets us eat leftovers: a good wife.
It’s something in their nature: what america does to men.

They can’t touch anyone without teeth & spit
unless one strips the other of their human skin.

Even now, you don’t get it. But whenever it’s on you watch
them snarl like mad dogs in a cage—these american men.

Now that you’re older your auntie calls to say he hit
her again, that this didn’t happen before he became american. 

You know its true & try to help, but what can you do?
You, little Fatimah, who still worships him?  
 ",Fatimah Asghar,ghazal,Ghazal,"This poem is a ghazal because it follows the traditional structure of this Persian poetic form. Each couplet ends with the repeated phrase ""american men"" (serving as the radif), and there's a consistent rhyme scheme with words like ""men,"" ""them,"" and ""pen"" creating the qafia. The poem consists of independent couplets that explore variations on the central theme while maintaining this formal constraint. The final couplet introduces ""Fatimah,"" which appears to be the poet's signature (takhallus), another hallmark of the ghazal form. Each couplet can stand alone as a complete thought while contributing to the overall meditation on masculinity, immigration, and domestic violence.",Repetition,0.95
Ghazal,"Does exile begin at birth? I lived beside a wide river
For so long I stopped hearing it.

As when a glass shatters during an argument,
And we are secretly thrilled. . . . We wanted it to break.

Always something missing now in the cry of one bird,
Its wings flared against the wood.

Still, everything that is singular has a name:
Stone, song, trembling, waist, & snow. I remember how

My old psychiatrist would pinch his nose between
A thumb & forefinger, look up at me & sigh.",Larry Levis,ghazal,Duplex,"This poem is a duplex because it follows the distinctive structure of this form invented by Jericho Brown. A duplex consists of couplets where the second line of each couplet becomes loosely echoed or transformed in the first line of the next couplet, creating a chain-like progression. While the repetition isn't exact word-for-word as in a strict duplex, we can see thematic and sonic connections flowing between couplets: the idea of something ending/breaking connects the river stopping and the glass shattering, the sense of loss carries from the broken glass to the missing element in the bird's cry, and the progression moves through memory and naming toward the final image of the psychiatrist. The poem has the characteristic meditative, flowing quality of a duplex with its loose associative links between couplets.",Structure,0.78
Ghazal: In Silence,"Let them be, the battles you fought, in silence.
Bury your shame, the worst you thought, in silence.

At last my Beloved has haggled with death.
'One more day' was the pearl she bought in silence.

At night she heard the blacksmith hammering chains,
at dawn the saw, the fretwork wrought in silence.

'The only wrong I've done is to live too long,'
my Beloved's eyes tell the court in silence.

She's as young as the month of Ordibehesht,
month of my birth, spring's mid-leap caught in silence.

My Beloved, under the shade of a palm,
was the girl, the mother I sought in silence.

Loneliness is innumerate. Days slip by,
suns rise that daylight moons distort in silence.

The bell on her wrist was silent, her fingers
ice cold as the julep she brought in silence.

'Mimijune! Mimijune!' My Beloved's voice
climbs three steep notes for tears to thwart in silence.

Three syllables of equal weight, equal stress,
dropped in a well, keep falling short in silence.",Mimi Khalvati,ghazal,Ghazal,"This poem is a ghazal because it follows the traditional structure of this Persian poetic form. Each couplet (sher) ends with the same repeated phrase ""in silence,"" which serves as the radif (refrain). The word ""silence"" acts as the qafiya (rhyme word) that appears before the radif in each couplet. The poem consists of multiple independent couplets that can stand alone thematically while contributing to the overall emotional landscape. The final couplet appears to reference the poet's voice or persona. The themes of love, loss, beloved, and spiritual longing are characteristic of ghazals, and the formal constraint of ending each couplet with the same phrase creates the musical repetition essential to this form.",Refrain,0.95
